seed,alpha,method,VaR,lb_bound,ub_bound,CVaR_beta,CVaR_lb_bound,CVaR_ub_bound,a,b,pi,rho,mom1_pi,mom2_rho
16,0.99,MLP,4882.0,1267.0,6000,5218.0,1315.0,6000,0.6726634805322041,2.3967144838067496,0.2191530298149757,0.24573780286895616,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.9,RF,2955.0,820.0,6000,3666.0,1339.0,6000,0.9361346399415348,3.259822827895617,0.22310393923608446,0.19245731055151533,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.95,RF,3533.0,1093.0,6000,4110.0,1339.0,6000,0.9361346399415348,3.259822827895617,0.22310393923608446,0.19245731055151533,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.99,RF,4490.0,1291.0,6000,4846.0,1339.0,6000,0.9361346399415348,3.259822827895617,0.22310393923608446,0.19245731055151533,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.9,AB,3088.0,820.0,6000,3847.0,1339.0,6000,0.7943611578193622,2.7677574467663293,0.2230024448924137,0.21919640558990133,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.95,AB,3714.0,1092.0,6000,4312.0,1339.0,6000,0.7943611578193622,2.7677574467663293,0.2230024448924137,0.21919640558990133,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.99,AB,4707.0,1290.0,6000,5053.0,1339.0,6000,0.7943611578193622,2.7677574467663293,0.2230024448924137,0.21919640558990133,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.9,KNN,3517.0,828.0,6000,4374.0,1346.0,6000,0.5120785073365224,1.7709118456400792,0.2243016518527403,0.30460034678241626,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.95,KNN,4269.0,1100.0,6000,4878.0,1346.0,6000,0.5120785073365224,1.7709118456400792,0.2243016518527403,0.30460034678241626,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.99,KNN,5278.0,1298.0,6000,5539.0,1346.0,6000,0.5120785073365224,1.7709118456400792,0.2243016518527403,0.30460034678241626,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.9,LR,2749.0,1100.0,6000,3240.0,1591.0,6000,2.4163124657566213,6.697342754270112,0.2651309938132083,0.09887622014440757,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.95,LR,3130.0,1358.0,6000,3548.0,1591.0,6000,2.4163124657566213,6.697342754270112,0.2651309938132083,0.09887622014440757,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.99,LR,3817.0,1546.0,6000,4129.0,1591.0,6000,2.4163124657566213,6.697342754270112,0.2651309938132083,0.09887622014440757,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.9,MLP,3210.0,797.0,6000,4018.0,1318.0,6000,0.6578851688553374,2.3385318361732685,0.21955728049576223,0.2502241379570053,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.95,MLP,3889.0,1070.0,6000,4511.0,1318.0,6000,0.6578851688553374,2.3385318361732685,0.21955728049576223,0.2502241379570053,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.99,MLP,4916.0,1270.0,6000,5244.0,1318.0,6000,0.6578851688553374,2.3385318361732685,0.21955728049576223,0.2502241379570053,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.9,RF,2939.0,807.0,6000,3651.0,1328.0,6000,0.9278494169986033,3.267301999299869,0.22117185410610926,0.19248717118479997,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.95,RF,3518.0,1081.0,6000,4097.0,1328.0,6000,0.9278494169986033,3.267301999299869,0.22117185410610926,0.19248717118479997,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.99,RF,4478.0,1279.0,6000,4840.0,1328.0,6000,0.9278494169986033,3.267301999299869,0.22117185410610926,0.19248717118479997,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.9,AB,3040.0,809.0,6000,3787.0,1329.0,6000,0.8224035346186221,2.891476175682018,0.2214405416356493,0.21213948200986707,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.95,AB,3654.0,1082.0,6000,4250.0,1329.0,6000,0.8224035346186221,2.891476175682018,0.2214405416356493,0.21213948200986707,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.99,AB,4642.0,1281.0,6000,4997.0,1329.0,6000,0.8224035346186221,2.891476175682018,0.2214405416356493,0.21213948200986707,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.9,KNN,3517.0,821.0,6000,4379.0,1338.0,6000,0.5041383553959065,1.7548854778555987,0.22316646153762776,0.3068403458106371,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.95,KNN,4274.0,1093.0,6000,4883.0,1338.0,6000,0.5041383553959065,1.7548854778555987,0.22316646153762776,0.3068403458106371,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
17,0.99,KNN,5285.0,1291.0,6000,5549.0,1338.0,6000,0.5041383553959065,1.7548854778555987,0.22316646153762776,0.3068403458106371,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.9,LR,2732.0,1091.0,6000,3217.0,1583.0,6000,2.432991968151743,6.793567591792245,0.2636943870946532,0.09778459648510346,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.95,LR,3110.0,1349.0,6000,3529.0,1583.0,6000,2.432991968151743,6.793567591792245,0.2636943870946532,0.09778459648510346,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.99,LR,3795.0,1537.0,6000,4102.0,1583.0,6000,2.432991968151743,6.793567591792245,0.2636943870946532,0.09778459648510346,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.9,MLP,3217.0,788.0,6000,4033.0,1310.0,6000,0.6405530065485651,2.2941114384439767,0.21827129423316163,0.2541512787126363,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.95,MLP,3904.0,1062.0,6000,4529.0,1310.0,6000,0.6405530065485651,2.2941114384439767,0.21827129423316163,0.2541512787126363,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.99,MLP,4936.0,1262.0,6000,5266.0,1310.0,6000,0.6405530065485651,2.2941114384439767,0.21827129423316163,0.2541512787126363,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.9,RF,3001.0,821.0,6000,3731.0,1340.0,6000,0.8852285882327571,3.079883768924486,0.22325435157842916,0.20140531131354827,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.95,RF,3595.0,1094.0,6000,4184.0,1340.0,6000,0.8852285882327571,3.079883768924486,0.22325435157842916,0.20140531131354827,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.99,RF,4566.0,1292.0,6000,4920.0,1340.0,6000,0.8852285882327571,3.079883768924486,0.22325435157842916,0.20140531131354827,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.9,AB,3134.0,832.0,6000,3900.0,1350.0,6000,0.7740640815105818,2.6678673457745163,0.22489235996230827,0.22512729346909313,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.95,AB,3768.0,1104.0,6000,4369.0,1350.0,6000,0.7740640815105818,2.6678673457745163,0.22489235996230827,0.22512729346909313,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.99,AB,4763.0,1302.0,6000,5106.0,1350.0,6000,0.7740640815105818,2.6678673457745163,0.22489235996230827,0.22512729346909313,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.9,KNN,3503.0,811.0,6000,4367.0,1331.0,6000,0.5010140749140665,1.7588173589649934,0.22170417996799993,0.306764328243207,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.95,KNN,4262.0,1084.0,6000,4874.0,1331.0,6000,0.5010140749140665,1.7588173589649934,0.22170417996799993,0.306764328243207,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
18,0.99,KNN,5278.0,1283.0,6000,5548.0,1331.0,6000,0.5010140749140665,1.7588173589649934,0.22170417996799993,0.306764328243207,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.9,LR,2726.0,1077.0,6000,3214.0,1570.0,6000,2.378459011587444,6.712115317575176,0.2616401258562215,0.0991023867798996,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.95,LR,3107.0,1336.0,6000,3529.0,1570.0,6000,2.378459011587444,6.712115317575176,0.2616401258562215,0.0991023867798996,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.99,LR,3797.0,1525.0,6000,4112.0,1570.0,6000,2.378459011587444,6.712115317575176,0.2616401258562215,0.0991023867798996,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.9,MLP,3110.0,714.0,6000,3939.0,1243.0,6000,0.6108672757484792,2.3382988684153605,0.2071322014045685,0.25321801197901506,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.95,MLP,3806.0,992.0,6000,4448.0,1243.0,6000,0.6108672757484792,2.3382988684153605,0.2071322014045685,0.25321801197901506,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.99,MLP,4869.0,1194.0,6000,5204.0,1243.0,6000,0.6108672757484792,2.3382988684153605,0.2071322014045685,0.25321801197901506,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.9,RF,2852.0,772.0,6000,3557.0,1296.0,6000,0.9548738329508979,3.468377252052619,0.21587601847615637,0.18439124140226887,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.95,RF,3419.0,1047.0,6000,3996.0,1296.0,6000,0.9548738329508979,3.468377252052619,0.21587601847615637,0.18439124140226887,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.99,RF,4374.0,1247.0,6000,4743.0,1296.0,6000,0.9548738329508979,3.468377252052619,0.21587601847615637,0.18439124140226887,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.9,AB,2992.0,783.0,6000,3738.0,1306.0,6000,0.8220135809744554,2.9562866399080887,0.21756174282583812,0.20927944117653238,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.95,AB,3603.0,1058.0,6000,4205.0,1306.0,6000,0.8220135809744554,2.9562866399080887,0.21756174282583812,0.20927944117653238,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.99,AB,4596.0,1257.0,6000,4954.0,1306.0,6000,0.8220135809744554,2.9562866399080887,0.21756174282583812,0.20927944117653238,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.9,KNN,3296.0,787.0,6000,4130.0,1310.0,6000,0.588121319930842,2.10747406013057,0.21817863477620414,0.27059239368985855,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.95,KNN,4008.0,1062.0,6000,4636.0,1310.0,6000,0.588121319930842,2.10747406013057,0.21817863477620414,0.27059239368985855,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
19,0.99,KNN,5046.0,1261.0,6000,5351.0,1310.0,6000,0.588121319930842,2.10747406013057,0.21817863477620414,0.27059239368985855,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.9,LR,2716.0,1071.0,6000,3208.0,1563.0,6000,2.377971633780845,6.744972783383735,0.2606583494366965,0.09878548758050953,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.95,LR,3097.0,1330.0,6000,3520.0,1563.0,6000,2.377971633780845,6.744972783383735,0.2606583494366965,0.09878548758050953,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.99,LR,3787.0,1519.0,6000,4100.0,1564.0,6000,2.377971633780845,6.744972783383735,0.2606583494366965,0.09878548758050953,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.9,MLP,3198.0,786.0,6000,4010.0,1307.0,6000,0.6513278566096331,2.3364261548586884,0.217999157263131,0.2507677246701063,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.95,MLP,3880.0,1061.0,6000,4504.0,1307.0,6000,0.6513278566096331,2.3364261548586884,0.217999157263131,0.2507677246701063,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.99,MLP,4911.0,1260.0,6000,5245.0,1307.0,6000,0.6513278566096331,2.3364261548586884,0.217999157263131,0.2507677246701063,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.9,RF,2894.0,784.0,6000,3604.0,1306.0,6000,0.9300765715582218,3.3439759236638436,0.21761000188882756,0.1896075173513977,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.95,RF,3469.0,1058.0,6000,4052.0,1306.0,6000,0.9300765715582218,3.3439759236638436,0.21761000188882756,0.1896075173513977,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.99,RF,4431.0,1258.0,6000,4796.0,1306.0,6000,0.9300765715582218,3.3439759236638436,0.21761000188882756,0.1896075173513977,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.9,AB,3008.0,786.0,6000,3757.0,1307.0,6000,0.8115089221216294,2.9112775976128393,0.2179842754398689,0.2117394033843019,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.95,AB,3623.0,1060.0,6000,4226.0,1308.0,6000,0.8115089221216294,2.9112775976128393,0.2179842754398689,0.2117394033843019,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.99,AB,4618.0,1260.0,6000,4979.0,1308.0,6000,0.8115089221216294,2.9112775976128393,0.2179842754398689,0.2117394033843019,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.9,KNN,3659.0,800.0,6000,4554.0,1321.0,6000,0.4226533793078029,1.4974273849752946,0.22012270898698857,0.34245628142600626,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.95,KNN,4464.0,1074.0,6000,5063.0,1321.0,6000,0.4226533793078029,1.4974273849752946,0.22012270898698857,0.34245628142600626,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
20,0.99,KNN,5452.0,1273.0,6000,5683.0,1321.0,6000,0.4226533793078029,1.4974273849752946,0.22012270898698857,0.34245628142600626,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.9,LR,2736.0,1110.0,6000,3215.0,1600.0,6000,2.5334003730427037,6.968713744878668,0.26661439145048865,0.09521892342547927,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.95,LR,3108.0,1368.0,6000,3521.0,1600.0,6000,2.5334003730427037,6.968713744878668,0.26661439145048865,0.09521892342547927,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.99,LR,3782.0,1555.0,6000,4095.0,1600.0,6000,2.5334003730427037,6.968713744878668,0.26661439145048865,0.09521892342547927,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.9,MLP,3260.0,817.0,6000,4068.0,1335.0,6000,0.651401811808148,2.2741923392896752,0.22265624627520902,0.25473850874786486,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.95,MLP,3943.0,1090.0,6000,4561.0,1336.0,6000,0.651401811808148,2.2741923392896752,0.22265624627520902,0.25473850874786486,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.99,MLP,4964.0,1288.0,6000,5279.0,1336.0,6000,0.651401811808148,2.2741923392896752,0.22265624627520902,0.25473850874786486,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.9,RF,2911.0,818.0,6000,3610.0,1337.0,6000,0.9845054158066907,3.4350460595877053,0.2227613868257603,0.1845171144771214,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.95,RF,3475.0,1091.0,6000,4045.0,1337.0,6000,0.9845054158066907,3.4350460595877053,0.2227613868257603,0.1845171144771214,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.99,RF,4419.0,1289.0,6000,4778.0,1337.0,6000,0.9845054158066907,3.4350460595877053,0.2227613868257603,0.1845171144771214,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.9,AB,3043.0,817.0,6000,3788.0,1336.0,6000,0.8331494203644616,2.9097749378096442,0.22259317598683537,0.21084038548423578,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.95,AB,3654.0,1090.0,6000,4250.0,1336.0,6000,0.8331494203644616,2.9097749378096442,0.22259317598683537,0.21084038548423578,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.99,AB,4639.0,1288.0,6000,4987.0,1336.0,6000,0.8331494203644616,2.9097749378096442,0.22259317598683537,0.21084038548423578,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.9,KNN,3458.0,787.0,6000,4328.0,1309.0,6000,0.49826904131054306,1.7859159595734155,0.21813865388211442,0.30448954603070283,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.95,KNN,4219.0,1061.0,6000,4843.0,1309.0,6000,0.49826904131054306,1.7859159595734155,0.21813865388211442,0.30448954603070283,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
21,0.99,KNN,5250.0,1261.0,6000,5522.0,1309.0,6000,0.49826904131054306,1.7859159595734155,0.21813865388211442,0.30448954603070283,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.9,LR,2739.0,1100.0,6000,3224.0,1591.0,6000,2.458344957088837,6.814904136757961,0.26510071413050423,0.09734018817853389,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.95,LR,3116.0,1358.0,6000,3534.0,1591.0,6000,2.458344957088837,6.814904136757961,0.26510071413050423,0.09734018817853389,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.99,LR,3798.0,1546.0,6000,4113.0,1591.0,6000,2.458344957088837,6.814904136757961,0.26510071413050423,0.09734018817853389,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.9,MLP,3215.0,806.0,6000,4020.0,1326.0,6000,0.6672671749731478,2.352910578132012,0.22093639167002835,0.24874522009073013,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.95,MLP,3891.0,1079.0,6000,4508.0,1326.0,6000,0.6672671749731478,2.352910578132012,0.22093639167002835,0.24874522009073013,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.99,MLP,4913.0,1278.0,6000,5242.0,1326.0,6000,0.6672671749731478,2.352910578132012,0.22093639167002835,0.24874522009073013,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.9,RF,2943.0,811.0,6000,3655.0,1331.0,6000,0.9310093167042818,3.267742205475976,0.22173479706673443,0.19235387491276348,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.95,RF,3521.0,1084.0,6000,4102.0,1331.0,6000,0.9310093167042818,3.267742205475976,0.22173479706673443,0.19235387491276348,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.99,RF,4480.0,1283.0,6000,4845.0,1331.0,6000,0.9310093167042818,3.267742205475976,0.22173479706673443,0.19235387491276348,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.9,AB,3061.0,822.0,6000,3810.0,1341.0,6000,0.8255053782610755,2.8689012522334645,0.22344735185541065,0.21301946736017058,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.95,AB,3676.0,1095.0,6000,4270.0,1341.0,6000,0.8255053782610755,2.8689012522334645,0.22344735185541065,0.21301946736017058,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.99,AB,4661.0,1293.0,6000,5011.0,1341.0,6000,0.8255053782610755,2.8689012522334645,0.22344735185541065,0.21301946736017058,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.9,KNN,3467.0,820.0,6000,4320.0,1339.0,6000,0.529416418194594,1.8430874530423793,0.2231467036210008,0.29651559736630284,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.95,KNN,4210.0,1093.0,6000,4825.0,1339.0,6000,0.529416418194594,1.8430874530423793,0.2231467036210008,0.29651559736630284,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
22,0.99,KNN,5227.0,1291.0,6000,5507.0,1339.0,6000,0.529416418194594,1.8430874530423793,0.2231467036210008,0.29651559736630284,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.9,LR,2731.0,1076.0,6000,3223.0,1570.0,6000,2.35285098496042,6.643336881056387,0.26153866726686964,0.10003813587773948,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.95,LR,3114.0,1336.0,6000,3540.0,1570.0,6000,2.35285098496042,6.643336881056387,0.26153866726686964,0.10003813587773948,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.99,LR,3808.0,1524.0,6000,4119.0,1570.0,6000,2.35285098496042,6.643336881056387,0.26153866726686964,0.10003813587773948,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.9,MLP,3162.0,774.0,6000,3971.0,1297.0,6000,0.6595090983586991,2.391964859981086,0.21612804413953385,0.24682375112927554,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.95,MLP,3840.0,1049.0,6000,4462.0,1297.0,6000,0.6595090983586991,2.391964859981086,0.21612804413953385,0.24682375112927554,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.99,MLP,4873.0,1249.0,6000,5212.0,1297.0,6000,0.6595090983586991,2.391964859981086,0.21612804413953385,0.24682375112927554,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.9,RF,2936.0,791.0,6000,3661.0,1313.0,6000,0.8955547908928205,3.1995394078701342,0.21868966803336282,0.19626722509719083,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.95,RF,3524.0,1065.0,6000,4110.0,1313.0,6000,0.8955547908928205,3.1995394078701342,0.21868966803336282,0.19626722509719083,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.99,RF,4495.0,1264.0,6000,4856.0,1313.0,6000,0.8955547908928205,3.1995394078701342,0.21868966803336282,0.19626722509719083,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.9,AB,3035.0,786.0,6000,3795.0,1308.0,6000,0.784461047674172,2.8155803182244914,0.21790334275182704,0.21738934945526087,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.95,AB,3661.0,1060.0,6000,4264.0,1308.0,6000,0.784461047674172,2.8155803182244914,0.21790334275182704,0.21738934945526087,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.99,AB,4663.0,1260.0,6000,5016.0,1308.0,6000,0.784461047674172,2.8155803182244914,0.21790334275182704,0.21738934945526087,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.9,KNN,3403.0,778.0,6000,4267.0,1301.0,6000,0.5166127939422591,1.8661586416085298,0.21681172865950593,0.2956155977582855,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.95,KNN,4154.0,1053.0,6000,4780.0,1301.0,6000,0.5166127939422591,1.8661586416085298,0.21681172865950593,0.2956155977582855,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
23,0.99,KNN,5193.0,1253.0,6000,5478.0,1301.0,6000,0.5166127939422591,1.8661586416085298,0.21681172865950593,0.2956155977582855,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.9,LR,2738.0,1101.0,6000,3225.0,1590.0,6000,2.4632545057365616,6.826720880223507,0.2651518872115932,0.09718196229744418,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.95,LR,3115.0,1358.0,6000,3532.0,1591.0,6000,2.4632545057365616,6.826720880223507,0.2651518872115932,0.09718196229744418,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.99,LR,3797.0,1546.0,6000,4105.0,1591.0,6000,2.4632545057365616,6.826720880223507,0.2651518872115932,0.09718196229744418,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.9,MLP,3350.0,829.0,6000,4173.0,1347.0,6000,0.606939224664334,2.0976850653255474,0.2244079619157028,0.2699329059365238,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.95,MLP,4054.0,1101.0,6000,4669.0,1347.0,6000,0.606939224664334,2.0976850653255474,0.2244079619157028,0.2699329059365238,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.99,MLP,5073.0,1299.0,6000,5371.0,1347.0,6000,0.606939224664334,2.0976850653255474,0.2244079619157028,0.2699329059365238,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.9,RF,2993.0,839.0,6000,3708.0,1356.0,6000,0.9305151518830745,3.188740582651237,0.22589399926835832,0.19534089560207682,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
24,0.95,RF,3575.0,1110.0,6000,4152.0,1356.0,6000,0.9305151518830745,3.188740582651237,0.22589399926835832,0.19534089560207682,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
